occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Dentist,Dental hygienist,39.5,95.7,7.89,33.33,12.20,20.61,18.10
Software quality tester,Operations research analyst,44.1,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,0.00,0.00,0.00,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,10.00,0.00,-3.75,5.00,4.81
Software developer,Graphic designer,20.2,54.7,0.00,10.81,-1.30,5.41,5.34
Architectural and engineering manager,Social and community service manager,12.8,71.7,12.50,0.00,-2.50,6.25,6.09
Web and digital interface designer,Operations research analyst,42.7,55.0,2.50,0.00,-1.25,1.25,1.23
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,80.00,0.00,3.75,40.00,38.50
Architectural and engineering manager,Operations research analyst,12.8,55.0,12.50,0.00,2.50,6.25,6.09
Operation manager,Social and community service manager,37.1,71.7,10.00,0.00,2.50,5.00,4.88
Industrial production manager,Social and community service manager,19.1,71.7,7.50,0.00,0.00,3.75,3.75
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,0.00,0.00,0.00,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,7.50,0.00,1.25,3.75,3.70
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,0.00,0.00,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,15.15,47.50,6.85,31.33,29.18
Postsecondary teacher,School psychologist,46.6,87.9,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Accountant,19.1,57.0,2.50,45.00,2.50,23.75,23.16
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,5.00,0.00,0.00,2.50,2.50
Facilities manager,Social and human service assistant,23.4,75.3,5.00,0.00,1.25,2.50,2.47
Chemical technician,Medical scientist,35.0,51.8,0.00,2.63,1.52,1.32,1.30
Counter and rental clerk,Order clerk,38.7,58.3,0.00,43.75,8.33,21.88,20.05
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,0.00,0.00,0.00,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,0.00,0.00,0.00,0.00,0.00
Cost estimator,Accountant,17.7,57.0,0.00,15.00,0.00,7.50,7.50
Postsecondary teacher,Teaching assistant,46.6,79.5,0.00,0.00,0.00,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,10.00,32.50,3.75,21.25,20.45
Operation manager,Accountant,37.1,57.0,2.50,17.50,0.00,10.00,10.00
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,0.00,0.00,0.00,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,17.50,0.00,4.55,8.75,8.35
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,2.50,0.00,1.25,1.25,1.23
Materials engineer,Medical scientist,13.5,51.8,0.00,28.95,-1.28,14.47,14.29
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,0.00,0.00,0.00,0.00,0.00
Property assessor,Accountant,34.2,57.0,0.00,60.00,2.50,30.00,29.25
Postsecondary teacher,Special education teacher,46.6,86.6,0.00,3.12,2.78,1.56,1.52
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,25.00,1.47,12.50,12.32
Painter,Artist,10.4,51.6,37.14,0.00,5.33,18.57,17.58
Software developer,Accountant,20.2,57.0,10.00,30.00,-2.50,20.00,19.50
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,5.00,0.00,-2.56,2.50,2.44
Operation manager,Compliance officer,37.1,51.8,0.00,0.00,0.00,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,3.12,7.89,1.43,5.51,5.43
Materials engineer,Biological scientist,13.5,55.0,0.00,21.62,6.49,10.81,10.11
Web and digital interface designer,Advertising sales agent,42.7,52.7,20.00,0.00,1.52,10.00,9.85
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,2.50,2.63,1.28,2.57,2.53
Property assessor,Tax preparer,34.2,66.3,0.00,5.41,-1.30,2.70,2.67
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,31.25,17.39,5.13,24.32,23.07
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,0.00,18.75,5.00,9.38,8.91
Operation manager,Public relations specialist,37.1,76.2,12.50,0.00,1.25,6.25,6.17
Property assessor,Real estate broker,34.2,57.0,0.00,17.50,3.75,8.75,8.42
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,0.00,0.00,0.00,0.00
Software developer,Insurance claims and policy processing clerk,20.2,80.1,0.00,0.00,1.28,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,2.50,10.00,-3.75,6.25,6.02
Information security analyst,Accountant,19.3,57.0,12.50,22.50,-6.25,17.50,16.41
Web developer,Advertising sales agent,19.4,52.7,17.50,0.00,4.55,8.75,8.35
Postsecondary teacher,Public relations specialist,46.6,76.2,0.00,0.00,0.00,0.00,0.00
Computer support specialist,Customer service representative,26.2,65.3,0.00,0.00,0.00,0.00,0.00
Software developer,Customer service representative,20.2,65.3,2.50,3.57,4.41,3.04,2.90
Chemists and materials scientist,Biological scientist,36.0,55.0,6.25,0.00,2.90,3.12,3.03
Surgeon,Medical scientist,20.0,51.8,70.97,44.74,5.80,57.85,54.50
Operation manager,Insurance underwriter,37.1,56.9,0.00,2.50,1.25,1.25,1.23
Postsecondary teacher,Social and community service manager,46.6,71.7,5.00,0.00,-1.25,2.50,2.47
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,7.50,8.70,0.00,8.10,8.10
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,2.50,10.00,1.25,6.25,6.17
Information security analyst,Executive secretary,19.3,90.0,0.00,8.33,3.12,4.17,4.04
Property assessor,Loan officer,34.2,51.6,0.00,7.69,1.27,3.85,3.80
Software developer,Insurance sales agent,20.2,54.9,12.50,0.00,1.61,6.25,6.15
Lawyer,Accountant,39.5,57.0,95.00,20.00,3.75,57.50,55.34
Information security analyst,Social and community service manager,19.3,71.7,27.50,0.00,-10.00,13.75,12.38
Information security analyst,Public relations specialist,19.3,76.2,25.00,0.00,-8.75,12.50,11.41
Software developer,Public relations specialist,20.2,76.2,10.00,0.00,0.00,5.00,5.00
Cook,Baker,39.8,65.5,95.00,95.00,-1.25,95.00,93.81
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,0.00,8.70,3.39,4.35,4.20
Postsecondary teacher,Social and human service assistant,46.6,75.3,7.50,0.00,-2.50,3.75,3.66
Lawyer,Legal secretary,39.5,96.4,70.00,0.00,5.80,35.00,32.97
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,0.00,20.00,6.45,10.00,9.35
Chemical technician,Miscellaneous health technician,35.0,72.7,0.00,0.00,0.00,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,0.00,0.00,0.00,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,5.00,48.65,3.90,26.82,25.78
Web developer,Customer service representative,19.4,65.3,10.00,14.29,8.82,12.14,11.07
Web and digital interface designer,Customer service representative,42.7,65.3,2.50,25.00,2.94,13.75,13.35
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,0.00,42.50,10.00,21.25,19.12
Personal financial advisor,Loan officer,32.6,51.6,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,0.00,7.14,2.94,3.57,3.47
Postsecondary teacher,Insurance underwriter,46.6,56.9,5.00,5.00,-1.25,5.00,4.94
Web and digital interface designer,Social and community service manager,42.7,71.7,2.50,0.00,0.00,1.25,1.25
Software developer,Insurance underwriter,20.2,56.9,0.00,12.50,1.25,6.25,6.17
Property assessor,Insurance sales agent,34.2,54.9,0.00,0.00,0.00,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,0.00,18.92,-2.60,9.46,9.21
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,2.63,1.28,1.32,1.30
Chemical technician,Ophthalmic medical technician,35.0,73.7,25.00,9.09,-5.13,17.05,16.17
Lawyer,Insurance underwriter,39.5,56.9,92.50,0.00,1.25,46.25,45.67
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,2.50,17.39,4.76,9.95,9.47
Database administrator,Executive secretary,30.8,90.0,0.00,4.17,1.56,2.08,2.05
Lawyer,Loan officer,39.5,51.6,92.50,0.00,0.00,46.25,46.25
Postsecondary teacher,Mental health counselor,46.6,74.6,2.50,0.00,-1.25,1.25,1.23
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,5.00,68.75,4.17,36.88,35.34
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,35.00,0.00,-6.45,17.50,16.37
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,7.14,4.69,3.57,3.40
Cost estimator,Graphic designer,17.7,54.7,2.50,13.51,1.30,8.01,7.90
Web and digital interface designer,Insurance sales agent,42.7,54.9,10.00,4.55,-3.23,7.27,7.04
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,87.50,10.00,-8.75,48.75,44.48
Software quality tester,Advertising sales agent,44.1,52.7,0.00,0.00,-1.52,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,0.00,37.50,2.50,18.75,18.28
Printing press operator,Filling machine operator,24.7,57.3,52.50,57.50,2.50,55.00,53.62
Counter and rental clerk,Billing and posting clerk,38.7,91.4,12.50,4.35,-2.56,8.42,8.21
Web developer,Public relations specialist,19.4,76.2,5.00,0.00,1.25,2.50,2.47
Web and digital interface designer,Public relations specialist,42.7,76.2,2.50,0.00,-1.25,1.25,1.23
Photographer,Artist,48.5,51.6,77.50,45.00,2.50,61.25,59.72
Database administrator,Compliance officer,30.8,51.8,0.00,7.50,2.50,3.75,3.66
Chief executive,Executive secretary,30.6,90.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,0.00,0.00,0.00,0.00,0.00
Cost estimator,Advertising sales agent,17.7,52.7,22.50,0.00,3.03,11.25,10.91
Surgeon,Physician assistant,20.0,68.8,25.81,0.00,7.04,12.90,11.99
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance sales agent,19.4,54.9,12.50,0.00,1.61,6.25,6.15
Cost estimator,Public relations specialist,17.7,76.2,17.50,0.00,1.25,8.75,8.64
Logistician,Compliance officer,38.7,51.8,0.00,22.50,-2.50,11.25,10.97
Mechanical engineer,Medical scientist,10.1,51.8,2.50,50.00,1.28,26.25,25.91
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,57.50,0.00,9.09,28.75,26.14
Property assessor,Lodging manager,34.2,61.6,0.00,40.00,1.25,20.00,19.75
Software quality tester,Insurance sales agent,44.1,54.9,0.00,0.00,-3.23,0.00,0.00
Wastewater treatment system operator,Filling machine operator,7.3,57.3,0.00,87.50,2.50,43.75,42.66
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,0.00,2.50,-1.61,1.25,1.23
Computer systems manager,Compliance officer,27.7,51.8,5.00,0.00,0.00,2.50,2.50
Database administrator,File Clerk,30.8,76.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,0.00,0.00,0.00,0.00,0.00
Database administrator,Billing and posting clerk,30.8,91.4,0.00,0.00,0.00,0.00,0.00
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,0.00,8.70,3.17,4.35,4.21
Property assessor,Executive secretary,34.2,90.0,0.00,50.00,15.62,25.00,21.09
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,2.50,2.63,2.56,2.57,2.50
Database administrator,Receptionist,30.8,89.1,0.00,28.57,16.18,14.29,11.97
Personal financial advisor,Mental health counselor,32.6,74.6,32.50,0.00,3.75,16.25,15.64
Cost estimator,Executive secretary,17.7,90.0,0.00,16.67,4.69,8.33,7.94
Cost estimator,Insurance sales agent,17.7,54.9,7.50,0.00,1.61,3.75,3.69
Cost estimator,Tax preparer,17.7,66.3,12.50,2.70,3.90,7.60,7.31
Cost estimator,Real estate broker,17.7,57.0,2.50,15.00,6.25,8.75,8.20
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,2.50,2.63,2.56,2.57,2.50
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,0.00,0.00,0.00,0.00,0.00
Personal financial advisor,Real estate broker,32.6,57.0,0.00,12.50,3.75,6.25,6.02
Lawyer,Public relations specialist,39.5,76.2,92.50,0.00,1.25,46.25,45.67
Materials engineer,Medical appliance technician,13.5,58.9,0.00,5.00,0.00,2.50,2.50
Database administrator,Legal secretary,30.8,96.4,0.00,10.34,2.90,5.17,5.02
Cost estimator,Loan officer,17.7,51.6,0.00,0.00,0.00,0.00,0.00
Chemical technician,Pharmacy technician,35.0,79.3,0.00,61.54,0.00,30.77,30.77
Chemical technician,Medical appliance technician,35.0,58.9,39.29,7.50,0.00,23.39,23.39
Web developer,Receptionist,19.4,89.1,17.50,42.86,17.65,30.18,24.85
Chief executive,Compliance officer,30.6,51.8,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,File Clerk,38.7,76.0,25.00,4.00,0.00,14.50,14.50
Director,Editor,43.6,56.6,0.00,0.00,0.00,0.00,0.00
Software quality tester,Loan interviewer,44.1,76.9,0.00,8.00,3.08,4.00,3.88
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,0.00,57.50,7.50,28.75,26.59
Counter and rental clerk,Postal service clerk,38.7,54.1,31.25,63.16,5.71,47.20,44.51
Food service manager,Social and human service assistant,46.7,75.3,82.50,0.00,-6.25,41.25,38.67
Actor,Artist,47.0,51.6,5.00,55.00,2.50,30.00,29.25
Computer systems manager,Executive secretary,27.7,90.0,2.50,4.17,3.12,3.33,3.23
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,0.00,31.25,6.78,15.62,14.57
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,22.50,2.50,11.25,10.97
Food service manager,Medical and health services manager,46.7,71.8,57.50,45.00,5.00,51.25,48.69
Personal financial advisor,Tax preparer,32.6,66.3,2.50,0.00,1.30,1.25,1.23
Computer systems manager,Loan officer,27.7,51.6,7.50,0.00,1.27,3.75,3.70
Personal financial advisor,Fundraiser,32.6,74.9,10.00,0.00,1.25,5.00,4.94
Database administrator,Loan officer,30.8,51.6,0.00,0.00,0.00,0.00,0.00
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,0.00,32.50,-1.49,16.25,16.01
Software quality tester,Public relations specialist,44.1,76.2,0.00,0.00,0.00,0.00,0.00
Chemical technician,Medical assistant,35.0,88.8,0.00,38.10,4.08,19.05,18.27
Database administrator,Customer service representative,30.8,65.3,0.00,3.57,1.47,1.79,1.76
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,17.50,7.89,8.97,12.70,11.56
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,17.50,0.00,1.25,8.75,8.64
Database administrator,Advertising sales agent,30.8,52.7,2.50,0.00,1.52,1.25,1.23
Mechanical engineer,Filling machine operator,10.1,57.3,2.50,47.50,7.50,25.00,23.12
Cutting worker,Filling machine operator,31.1,57.3,5.00,75.00,7.50,40.00,37.00
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,35.71,9.09,17.86,16.23
Counter and rental clerk,Cashier,38.7,69.8,12.50,41.67,23.08,27.08,20.83
Emergency medical technician,Veterinary technician,39.4,89.9,44.44,33.33,-3.33,38.89,37.59
Computer programmer,Graphic designer,21.5,54.7,0.00,16.22,1.30,8.11,8.00
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Legal secretary,27.7,96.4,12.50,10.34,8.70,11.42,10.43
Computer support specialist,Receptionist,26.2,89.1,0.00,25.00,13.24,12.50,10.85
Boiler operator,Filling machine operator,7.1,57.3,5.88,60.00,2.70,32.94,32.05
Counter and rental clerk,Receptionist,38.7,89.1,12.50,35.71,27.27,24.11,17.53
Web developer,Loan interviewer,19.4,76.9,0.00,8.00,4.62,4.00,3.82
Dentist,Dental assistant,39.5,92.8,13.16,0.00,9.80,6.58,5.93
Lawyer,Real estate broker,39.5,57.0,90.00,10.00,7.50,50.00,46.25
Logistician,Loan officer,38.7,51.6,0.00,7.69,-1.27,3.85,3.80
Lawyer,Mental health counselor,39.5,74.6,92.50,0.00,1.25,46.25,45.67
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,15.00,21.74,4.76,18.37,17.49
Mechanical engineer,Medical appliance technician,10.1,58.9,2.50,0.00,2.50,1.25,1.22
Surgeon,Surgical technologist,20.0,76.9,22.58,0.00,16.22,11.29,9.46
Electrical and electronics engineer,Medical scientist,11.6,51.8,9.09,63.16,5.63,36.12,34.09
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,12.50,70.00,7.50,41.25,38.16
Surgeon,Biological scientist,20.0,55.0,70.97,43.24,10.29,57.11,51.23
Director,Artist,43.6,51.6,5.00,52.50,2.50,28.75,28.03
Occupational health and safety specialist,Customer service representative,17.9,65.3,10.00,39.29,7.35,24.64,22.83
Computer support specialist,Public safety telecommunicator,26.2,78.2,0.00,44.74,8.97,22.37,20.36
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,32.50,17.39,6.35,24.95,23.36
Logistician,Paralegal,38.7,83.0,0.00,47.50,16.25,23.75,19.89
Postal service mail carrier,Postal service clerk,34.7,54.1,54.17,10.53,4.65,32.35,30.84
Printing press operator,Sewing machine operator,24.7,70.7,57.50,100.00,2.50,78.75,76.78
Web developer,Real estate broker,19.4,57.0,5.00,12.50,6.25,8.75,8.20
Construction manager,Real estate broker,10.6,57.0,7.50,12.50,5.00,10.00,9.50
Cutting worker,Sewing machine operator,31.1,70.7,2.50,100.00,3.75,51.25,49.33
